Customer ID,Age,Gender,Annual Income,Spending Score,cluster,segment
351aa337-133f-4434-95db-a28edd25a66f,78,0,54295,14,4,Average Customers
a5d13f03-68fd-4b57-a814-0131275ed361,26,1,59024,72,1,Budget Shoppers
ab9de0ed-d6e4-468a-99d1-6d6c41a3ed96,72,1,161619,97,1,Budget Shoppers
1b78ff63-f21a-487f-9294-9d4bff22bc31,21,0,128580,61,0,High Value
617edf51-b1d5-4fdf-9c32-03c1adff3d89,49,1,165478,74,1,Budget Shoppers
6df543c3-f40c-4ece-9ae5-2073b035c079,29,1,163339,22,2,Young Spenders
c148ede8-7db8-4ac7-819d-993170874c9a,83,0,138454,19,4,Average Customers
f5e8b700-fba2-4c13-b0e4-2dccea6beff5,76,1,60232,84,1,Budget Shoppers
46479d9d-4d13-455c-84cd-c031bfc826bb,51,1,141914,27,2,Young Spenders
b02457c1-a2f0-4b1e-a8d5-a20e2fec7a28,46,0,119368,28,0,High Value
9bd60480-4b80-480a-b501-2de4ca776a95,34,1,79037,13,2,Young Spenders
877356d1-0dd6-4604-846b-3e4b20f2b8b6,32,0,117748,9,0,High Value
7f7c3334-696c-45ed-bca9-819a84b7ffd1,62,1,51146,5,2,Young Spenders
0fac2b9c-3093-46a5-846e-39c42d3cc2af,50,1,179691,50,1,Budget Shoppers
3d444b53-a752-4ffb-9c0c-4ac0bf0506c1,68,1,53095,100,1,Budget Shoppers
5ffab046-e11b-4801-bd1c-b8af3bda168f,84,1,186731,57,1,Budget Shoppers
5d171284-ec85-4fc0-9bfa-1505fdb72903,20,0,191467,10,0,High Value
4a600821-cb00-47ef-8af4-c6584afdd43a,86,0,73202,70,3,Savers
f33d44f1-e323-47f1-b64a-927023f1f5c8,29,1,121587,65,1,Budget Shoppers
f26da73d-1004-4839-bc0c-7ca2f4977cc3,29,0,167546,50,0,High Value
b360b1da-ec8a-4d9a-913b-891339011f19,40,1,174623,69,1,Budget Shoppers
17b1c1ab-9a8d-4e1b-ae01-475224844532,89,1,154321,78,1,Budget Shoppers
8d1f1439-b8da-437e-bb5a-3d06798ae892,77,0,150741,73,3,Savers
3b447f2e-00b8-4439-8627-6946fe848328,83,0,196056,74,3,Savers
8a494a1c-db74-47aa-bbc5-d619999adfe8,86,1,49136,17,2,Young Spenders
857339af-625f-4cab-b6dc-efe55e1ad472,35,1,50086,23,2,Young Spenders
dfb1240d-49d8-4065-badc-7b4b055b5c54,27,1,49330,18,2,Young Spenders
b423c093-24f3-46a4-a0f7-082a0d8d0ab7,71,1,59179,40,2,Young Spenders
cbea498c-ef28-4589-84b3-92f4b0cfb801,50,1,85933,35,2,Young Spenders
4981f71d-bfa2-480c-b3c2-ec20e9f1539e,71,1,189806,51,1,Budget Shoppers
7369e9da-2fab-4662-a1a1-ea3530bb7469,87,0,124501,75,3,Savers
665cd864-705a-48b5-b327-02e84cf57923,89,1,164485,83,1,Budget Shoppers
37a09231-a2d6-469a-92d6-19f9c71a9f9c,75,1,79830,6,2,Young Spenders
040abfdb-4827-44b9-8191-b719cdd27f81,56,0,49328,44,4,Average Customers
7d7e2169-e2fb-4078-a5b0-c220f2588c4a,39,1,21407,81,1,Budget Shoppers
9423b429-1505-4b91-8d6c-e82bee8f8f75,78,0,94998,19,4,Average Customers
9482200f-d3d4-4283-8dfe-721ecc440ae2,72,0,43793,25,4,Average Customers
1173b9c2-6f35-4434-9d04-2021c5fff700,86,1,134904,14,2,Young Spenders
81d5aff5-880a-4d6c-be81-81cf353d9069,87,0,33592,48,4,Average Customers
892482d2-69ec-43b9-85e3-798379687085,57,0,92082,39,4,Average Customers
86780be3-306f-49fe-b6a0-a21cc3f2ef8e,31,0,68879,14,0,High Value
55e5de7a-482e-4819-aea6-847cef2712fa,85,0,51059,67,4,Average Customers
8fb72ba6-e488-4ab7-8a50-c52d091fdcc8,18,1,98373,60,1,Budget Shoppers
a2c73b34-c565-472e-aa2a-e9afc8b28ba2,77,1,138717,36,2,Young Spenders
19e26376-a810-4025-ade9-de17c077b313,21,0,141726,38,0,High Value
83b407bb-92bd-44bc-88fc-3ec843c1a420,80,0,23897,96,3,Savers
39fa8b24-03d2-4ca7-8f4b-0ed12c497657,53,1,122639,19,2,Young Spenders
45c8bf2c-b6d0-452f-b930-0a4bfacb4dfe,79,0,65904,21,4,Average Customers
1acd055a-ab29-457e-a4c2-b1558132561e,58,0,79966,44,4,Average Customers
45b95d80-21f9-4f27-a7d5-e67e32aea7bd,63,0,67595,52,4,Average Customers
7848a39b-42ad-4bec-864e-5b8b5ede3453,90,0,38788,6,4,Average Customers
245314d1-69c7-40ca-bca5-4f58ae2afc36,76,0,57541,9,4,Average Customers
301e0c3f-1c5b-4e74-b952-5bd5c5783d2c,27,0,63285,45,0,High Value
0720ed57-0d79-403b-bc23-7fdc9844b254,45,1,120290,7,2,Young Spenders
cd515217-c4e9-4b54-aecd-9e3d71b4f27b,48,0,176570,24,0,High Value
8f4d3cea-614f-4184-91e4-1ecb83d85eaa,33,1,157631,22,2,Young Spenders
8be38cd4-cd91-4165-bffd-ba02ed9638cc,47,1,121010,52,1,Budget Shoppers
99b61486-fbd1-46ac-a6d5-fb7b7a0e4970,74,0,182315,42,4,Average Customers
1603d3d2-c082-4d2e-a788-cc5be89f912e,81,0,73818,28,4,Average Customers
fc493338-7e63-440d-8675-9e20a612be6e,55,1,97390,92,1,Budget Shoppers
f1f729cc-0cd7-4fe0-9679-848714b29c6f,71,1,189470,83,1,Budget Shoppers
0c71d358-acbe-40d5-862e-fcbdf1ecbdca,67,1,198187,65,1,Budget Shoppers
10774dcb-8023-44de-aca7-4c6db1c0d638,24,0,84614,8,0,High Value
a3e2c90c-04de-4bde-a778-0da82ad61592,54,0,34297,71,3,Savers
bc41cc91-4e5a-4442-9710-ad0ef563c761,21,0,41802,52,0,High Value
57924640-b608-4bdc-a250-787ae025623e,38,1,89221,77,1,Budget Shoppers
7bf26140-6f9a-480d-9f67-5afc1d2be7fb,42,0,140543,8,0,High Value
67e64576-680a-4bbb-94b4-e8f8d706dbfa,46,1,150955,72,1,Budget Shoppers
6339a2c0-6300-4db0-ac2d-502f6d0938c0,83,0,153152,48,4,Average Customers
d409d6a4-95bb-4bc9-890c-237c731a2bf9,86,1,134432,30,2,Young Spenders
9167c9d1-649b-42ad-9674-a4b3ffb0d969,79,1,165252,38,2,Young Spenders
e385ce12-04c3-469a-8280-25e9c334dfc3,27,1,170276,42,2,Young Spenders
95c8db8d-ddf6-4f49-84f4-275f9bd979f6,57,0,71548,83,3,Savers
c091bdf6-2204-48c9-a50f-9955163440e3,51,0,195477,38,0,High Value
28dbda2e-fdc4-4ed5-a53c-892ca73a4c59,19,0,179839,71,0,High Value
279338b7-f558-4ad1-94fc-8aeb57845cb0,42,1,24861,17,2,Young Spenders
c13c3f16-b3a4-47b9-8b50-fca9a5fb287b,20,1,132064,69,1,Budget Shoppers
49af3de5-23c8-4967-b449-c15ca51e08c6,38,1,126345,95,1,Budget Shoppers
8ccfa3e0-a7ad-4ac8-9fa3-c12efa959e6f,83,0,171625,10,4,Average Customers
0ce16e9d-d23b-4099-876c-47e0ac81d20c,39,1,190939,7,2,Young Spenders
d820f518-5efa-4371-9f7d-7f8c1c7b4a1c,23,0,103527,60,0,High Value
ec65a31f-64b5-4c7f-b831-7f990298e9fa,59,0,181811,33,4,Average Customers
bd48e93a-5189-4fc3-9276-f8520dca955c,72,0,127005,89,3,Savers
c8f18f9d-0a34-42f7-8465-2875563fda5d,36,1,147736,46,2,Young Spenders
d4fb4042-6f2a-4358-bd8c-354b18577ef0,35,1,116927,80,1,Budget Shoppers
5853fc18-5c79-4c67-ab6c-83063c993134,36,1,156946,72,1,Budget Shoppers
fac43242-c79d-4f84-ae75-81c6c13de98f,55,1,92391,7,2,Young Spenders
18b9560e-ef9b-43d6-9669-fd2c5c29fd92,86,0,156836,42,4,Average Customers
936cb0e0-937b-48a9-ad9c-ba6b0c8e9853,75,1,190088,8,2,Young Spenders
891c3834-c099-4094-b879-1728a59c1886,21,1,183620,80,1,Budget Shoppers
28a7987e-4d27-4c78-ba47-602dc0051bc0,73,1,20584,82,1,Budget Shoppers
a3dc320c-ab7b-40e3-9021-1101de74e7c1,69,1,102857,9,2,Young Spenders
4511e45c-f219-4dbb-b07e-47ac82689c6c,56,1,127361,56,1,Budget Shoppers
4121f10c-2958-46b5-bb81-340b9325aeac,49,1,118586,1,2,Young Spenders
9915d037-ed00-43bb-ab1d-73e3df6a61a1,39,1,164040,31,2,Young Spenders
ac00dc6f-4038-4120-8f64-f43ad03bfcc1,42,1,179744,39,2,Young Spenders
22244611-a14e-4cae-bbfe-b3d7981f3cb5,21,1,171186,28,2,Young Spenders
d6d1bde1-500f-45b8-b47b-d977e34f1c82,28,1,189125,24,2,Young Spenders
d99a5e77-5bf0-4231-b4b6-ea5b58b3fff2,84,0,86886,21,4,Average Customers
d4beb366-1b53-4bf8-93b4-95bc65cdf7ff,33,1,122082,14,2,Young Spenders
8218f3fd-9e8f-4823-add0-91efc71a83ad,36,0,25346,1,0,High Value
5d6850f5-4f82-4ea8-a4c3-7f3aa5d83eac,85,1,104180,45,2,Young Spenders
a8c1c393-4737-4dea-bd4a-6ffdc54699a7,31,0,52532,14,0,High Value
3640f506-a9e8-4f1a-8e63-936d92df08b2,78,0,124908,34,4,Average Customers
65a39592-0f80-40d3-9f6c-7646cb036461,87,1,30679,19,2,Young Spenders
42c51404-d1a4-497a-a9e8-a7a3ff23fc28,32,0,116094,63,0,High Value
ffe083a4-ad6d-4d51-a68e-3c4bd7b40969,40,1,181508,73,1,Budget Shoppers
545aecba-faca-48fe-955d-758ef46dfc65,33,0,182479,46,0,High Value
12a4dd62-45e6-4dee-8c22-ecf03bb76508,65,0,135105,24,4,Average Customers
ae4abfd9-be7c-46c9-8e46-7157fda6c4e3,50,1,106245,29,2,Young Spenders
f39aa20f-314f-4296-8ecc-082280514e48,23,0,151865,29,0,High Value
e29429f7-3888-4561-8dbe-704f8e8540aa,22,0,60483,65,0,High Value
9bdce1c9-af60-4111-b1f2-f1138430f923,30,0,31205,57,0,High Value
0f7feadc-1a72-48e5-8ea2-de6cea8d91ef,46,0,153569,43,0,High Value
82ba7c9a-9fad-4ca0-8407-f70cf22a1f6a,51,1,21903,33,2,Young Spenders
a67ae12f-c116-4def-b101-5ac7fa5388b9,26,1,147065,52,1,Budget Shoppers
14112864-fb0e-448b-b030-ad4272363287,33,1,195964,65,1,Budget Shoppers
68eea37f-9066-4128-a478-d20767bda06f,56,0,134320,30,4,Average Customers
56ebb761-8d55-4c74-b426-fbf71fff31ed,31,0,96291,89,3,Savers
ebaecfdc-c77c-4dfd-ae5b-4d884e4193ad,20,1,63447,56,1,Budget Shoppers
3246beaa-1b8f-4d51-95fe-bb23b6171671,57,1,94321,39,2,Young Spenders
ef2f70f5-8200-49f5-8432-0e2c8e0573a2,60,0,127990,33,4,Average Customers
2072f0cb-1883-42d5-b69d-a038db6c3712,18,1,125705,36,2,Young Spenders
076e13ab-069a-43f6-9715-f8820438e923,39,1,116003,23,2,Young Spenders
655a0d40-4f2a-4012-b940-5cc6a5aa01b4,54,1,104176,12,2,Young Spenders
d17106bd-5b8b-469a-ac08-e70fa1e0c025,86,1,31231,49,2,Young Spenders
8900a200-fd1f-420d-a05d-29ddfec8acb7,42,0,25836,43,0,High Value
7b403bd3-bcfa-4dea-b9c4-6745f202adab,87,1,108721,31,2,Young Spenders
9bd15ac9-1b85-4113-b81e-f44bf701ad39,53,0,119358,64,3,Savers
9cbfafa3-cfb4-4518-8186-b3fba0ddb073,31,0,194205,27,0,High Value
82eb466d-813f-4329-9e01-2b4d7f6c4a01,86,0,162754,74,3,Savers
b81665aa-0328-4545-9ca9-e24877e72c9c,59,1,55851,99,1,Budget Shoppers
a948d6d6-90cf-46d4-b3c7-14fc08582bcf,62,0,53573,35,4,Average Customers
82daa76a-d260-42b4-9cd8-af34d0667915,44,1,198292,50,1,Budget Shoppers
2ec16c77-5388-4d67-b2f3-122c639742e9,41,0,65824,66,3,Savers
f9a0993c-b193-4688-b8cd-1181d295ef5d,80,1,124874,16,2,Young Spenders
5f4c689a-e080-48d2-bd48-a504c908b2ce,77,1,130890,46,2,Young Spenders
e2b1ede5-ee25-4b7c-8517-e5ea3467f689,40,0,65323,39,0,High Value
e520e624-f49d-4fb0-b95c-c35ab24540ba,48,0,73190,96,3,Savers
223de22b-7449-4a50-b108-f8d95e324b09,63,0,36426,95,3,Savers
48847c9a-7dfd-4e94-8cc4-945729b3c63e,45,1,60403,38,2,Young Spenders
8f5c15bc-78db-4b70-981e-db0870b2644b,46,0,163084,75,3,Savers
c9ac29bc-33d2-4d68-97f6-19f11da96ca2,78,1,174674,59,1,Budget Shoppers
0a1aa4df-810d-455f-987e-1d7ba6d5e13d,85,0,85905,67,4,Average Customers
a9d5bedf-ab00-4f63-b9ce-2c1721c97b3e,89,1,113407,65,1,Budget Shoppers
c61a004a-6713-48de-8f3b-d7f28c66bc08,36,1,20200,32,2,Young Spenders
4fa0342f-20b4-4b2a-85df-d1eb8b536a09,51,0,157796,72,3,Savers
5a9234f4-6a44-4ff3-aa26-cf8ad5bb2b5f,22,0,118941,22,0,High Value
39ce36e1-f504-4898-8ef9-3d517b57c491,19,1,67752,47,2,Young Spenders
26977df5-7900-4d47-9b02-f38fabb8ee79,22,0,194231,24,0,High Value
89d759a2-7828-48bf-87d8-2cd9730698ce,51,1,64703,56,1,Budget Shoppers
776b1f97-20fa-4e69-b3d4-884fd4e20596,33,1,59271,42,2,Young Spenders
fd67e537-ad90-4b36-9279-70c2fcb10bc6,29,1,69693,95,1,Budget Shoppers
eff9d0c1-e571-4bce-9577-fcb8ce68f98e,63,0,157509,99,3,Savers
d1ba69e4-1c2e-4c64-9b82-458114fda0bd,60,1,93999,87,1,Budget Shoppers
ea365512-70a3-47cd-99bf-e92761512df6,44,1,103649,66,1,Budget Shoppers
faed1942-898d-4f52-9e38-4e1f72c5321c,67,0,152561,4,4,Average Customers
27ce9d56-8ea5-4629-aa46-c0ecaf4a0c9a,65,0,122892,48,4,Average Customers
c753849e-6543-4e33-859c-8176063d9609,32,0,157585,81,3,Savers
49d5888b-9962-4e65-a39e-d2fc815b458e,79,0,165909,67,4,Average Customers
7db977bc-5a99-497e-8d4a-a76759dba5a5,53,0,75713,65,3,Savers
459c761a-3aa9-46c6-8387-2374d66ed7e3,89,1,80758,12,2,Young Spenders
8d608cab-6cb8-488f-9c70-b89bb5defccc,72,1,134071,82,1,Budget Shoppers
eb045a12-df7a-423f-8178-0be9214eb548,49,0,95736,74,3,Savers
21aadaef-22d2-461e-8df7-8a3d02d43524,55,1,71500,71,1,Budget Shoppers
9f07704f-299c-4e48-bcee-42fd19a1fc04,50,0,153446,64,3,Savers
5bf00065-3234-44bc-81e6-a4dad6680347,45,1,110773,7,2,Young Spenders
4751a0a1-9baa-42c5-8430-d93123f005cc,89,0,169051,17,4,Average Customers
feacfb74-9840-49f7-94de-4166ccf4ab45,26,0,129536,26,0,High Value
e79a9363-de5d-4952-882c-d88bb822fac8,67,1,66690,22,2,Young Spenders
49ced4a6-2e1a-454d-8432-fda21c4969be,41,1,117147,3,2,Young Spenders
4c41378a-42db-435e-916e-83bade060731,40,1,83742,35,2,Young Spenders
3ace17f2-f559-4747-b04c-0b890587ff92,61,1,185151,15,2,Young Spenders
d97a3c44-f707-41bd-8d60-0f0e76cc0a86,84,1,119461,69,1,Budget Shoppers
b4c21718-b6b0-403e-8f69-9537c4102025,59,0,67143,45,4,Average Customers
c54298c8-f719-4e07-a4fe-114b8d10942a,81,1,192614,59,1,Budget Shoppers
361334b9-8574-4a6b-9e12-d9b3ec71c6ec,80,1,147822,4,2,Young Spenders
08dbc024-1b60-4249-93ef-ff1541902cd1,36,1,166832,77,1,Budget Shoppers
05bb8bea-0d6d-4e5a-a4cf-d6e255236f80,78,0,139751,14,4,Average Customers
203efd65-b132-44ed-b205-7af624e2dc49,75,0,163724,66,3,Savers
9ab5c7c0-e6b6-4b53-925d-7bbccb62f6a2,80,0,173946,55,4,Average Customers
c69737f9-ec0d-4fac-800f-518c51c5f607,88,1,34491,22,2,Young Spenders
043163e3-0289-43f3-bf23-fa79eb4b8921,86,1,174907,34,2,Young Spenders
011682be-4758-46d2-b367-f716a3f38cfd,67,1,143862,96,1,Budget Shoppers
0a048b40-bb6a-4be2-900c-31367c9e1eb6,59,1,96747,54,1,Budget Shoppers
a94b3ff5-74ab-4ba0-9e6a-e7d3fb7bb0fa,89,0,149787,84,3,Savers
9641c0c5-77ac-4aae-b2cb-3c8374e4af84,75,1,80189,5,2,Young Spenders
2a13ad05-b40e-42a4-9355-186b4908b1df,77,0,126242,7,4,Average Customers
b3063e22-6557-4c1f-a33f-06deae41b154,26,0,20375,38,0,High Value
ea571af7-035c-4236-97d7-7d0384a55293,52,0,94822,29,0,High Value
f99a5ec8-20aa-4d6d-8261-a61eccac5ac6,64,1,156776,36,2,Young Spenders
92d9bf77-7ef7-4de3-8734-8b20127b33b6,47,0,192594,63,3,Savers
611a4635-aeaf-42e1-b383-0dfe7fb268ae,85,0,92315,26,4,Average Customers
b205854b-05b5-4022-82b3-a6abb6c2c456,67,1,50014,92,1,Budget Shoppers
9a866825-fcde-48f7-a06c-439018242c51,25,1,28858,97,1,Budget Shoppers
d03d5bb3-bff6-441c-9ea6-dc166d5346e4,49,0,21186,65,3,Savers
36f639b6-8989-45f1-b940-1fe93547eb10,88,0,141544,94,3,Savers
0b794177-f88b-4091-b7ab-58c1578f7566,43,1,74693,38,2,Young Spenders
07235747-855d-43d9-b69a-9c6a1ab51177,19,0,158701,98,3,Savers
48988fe0-85f9-4762-863d-b6e822ddd120,49,0,95948,85,3,Savers
043d9c2b-55ad-457c-941f-254ba1ab80f8,32,1,37342,53,1,Budget Shoppers
05de84cd-0b42-4051-8785-bdc271d73daa,33,1,63846,26,2,Young Spenders
ad305e7e-1d94-45cd-839b-865cefd3f4c0,26,1,32132,75,1,Budget Shoppers
81f611e5-3d2b-4a22-bd92-8cee41890e74,76,1,104955,53,1,Budget Shoppers
3070131a-014b-4eff-96d7-d20db16b4162,47,0,191564,17,0,High Value
616eb43e-1771-42b9-9ae4-1c8c8a499378,72,0,94387,42,4,Average Customers
bf017858-f6b1-4778-b62d-8aef7dbbcb2d,53,1,164601,84,1,Budget Shoppers
2d102153-7455-4960-951d-7a6fbe114b9a,21,0,76909,45,0,High Value
afaa6462-ede8-452b-971d-0fa1af5a10a5,89,1,188429,21,2,Young Spenders
16526842-8a3f-4e27-8125-30e9b65a01e9,36,1,150448,69,1,Budget Shoppers
d306bb6d-ad11-401a-916e-727ec4487bb0,64,0,140031,27,4,Average Customers
e13a4478-5d9d-4c78-9056-fe51c5919e95,65,0,52366,67,3,Savers
e2366119-b16c-4dd2-b6dc-0a5b7ad3bb0b,50,1,181111,59,1,Budget Shoppers
70bf8ea3-26d6-4ff9-aa6b-678775138432,70,1,110110,22,2,Young Spenders
16737426-b43b-4602-bcb0-d8e2749ef1c6,54,1,74109,49,2,Young Spenders
24f85087-2d35-4092-a1cd-af9a0fa13967,62,1,185374,65,1,Budget Shoppers
b8be442d-ac15-422a-83b6-73fa77964b32,75,0,159735,67,3,Savers
c8bcbd73-0b2f-4672-a908-24e7223562ea,40,1,199559,45,2,Young Spenders
2af1681d-cddf-4028-88c2-80fe244de824,52,0,71025,11,0,High Value
2fceb2fd-281c-480e-bf45-914445166c30,28,0,66067,32,0,High Value
a0899d68-33ab-48f0-8cd2-d03f34aa4a78,22,1,100939,66,1,Budget Shoppers
dda0311c-145d-4209-b0b3-5429afbe8b58,35,1,137136,68,1,Budget Shoppers
60057501-26ce-49aa-bba9-e3f04341778d,25,0,40422,38,0,High Value
d19b1d5e-3bf0-47e2-bdb5-8bc09f3c758f,87,1,79762,32,2,Young Spenders
263332e2-8439-49b5-840e-63941aa2ff4e,29,0,58375,47,0,High Value
0fe3a53a-c676-4858-bde1-7b45cc92ef63,55,1,112801,59,1,Budget Shoppers
7a3f936d-2c3c-4207-b055-b29c07e02726,54,1,133707,21,2,Young Spenders
b2f8f38e-7b58-4fba-8d83-eefeb8fd7d3c,37,0,100222,5,0,High Value
b4c4a8f5-52fa-429b-a497-13d71cc34629,43,0,123836,74,3,Savers
4dac7355-e1d0-435c-b443-27252526c358,38,1,59349,42,2,Young Spenders
51dc55be-b43c-4e50-b4cc-709d28119bea,25,1,97507,9,2,Young Spenders
ad7c7df3-3d48-4c5a-82fa-7266b59f5429,19,0,176022,6,0,High Value
0556ac25-0cca-4946-aa6a-0dbad9ee8938,86,0,41990,96,3,Savers
161d0c9e-ed37-4437-8402-32f5064d3803,34,1,41824,50,2,Young Spenders
01cf1a64-3de7-4c8b-8769-b9536e60d7dc,70,0,83328,96,3,Savers
490d2133-7cf0-4a2a-8c0a-a481e935da41,45,1,67072,18,2,Young Spenders
008e30be-3e1a-4f64-a739-9781ef62380f,30,1,74822,91,1,Budget Shoppers
7a5e6b3f-3ee4-4357-bba0-8a3f8070aabd,70,1,155001,88,1,Budget Shoppers
68923abe-eb94-42c4-9d4c-f325d6ef2b93,37,1,168979,27,2,Young Spenders
ff6b3ee9-cd43-472f-93ef-ab17ce121b83,61,1,36897,72,1,Budget Shoppers
570b5a93-3061-4c14-b503-aa8db6340e1f,41,0,39199,18,0,High Value
b7ef3f3f-6e96-4662-99f7-2ff0e0bd3cb4,53,1,111839,2,2,Young Spenders
56f6764c-9c47-480f-812f-a130cab9de43,84,1,85271,83,1,Budget Shoppers
59767131-c805-4744-ad68-b14ed627012a,35,0,47274,34,0,High Value
8ba7f89d-73d9-4daa-8cc3-922583b23dd4,49,1,20184,61,1,Budget Shoppers
6a1a79d5-bfd6-4cef-bbc0-ba2a0644ee9b,30,0,73663,74,3,Savers
1534c4c7-4966-4b99-8379-d1e78fc40c10,49,1,140505,15,2,Young Spenders
2c8f8ab9-611a-4955-953f-bd1fbdfe8e74,87,1,86632,32,2,Young Spenders
3c1b8436-0d65-4614-8641-7b5907fdda0b,73,0,100868,96,3,Savers
50bbea35-f1b3-43bd-a951-75afaabe534d,62,1,145143,15,2,Young Spenders
847d2ba9-69f3-440f-87fc-9544f1b9a2b2,67,1,165729,19,2,Young Spenders
f1a2c001-0778-4864-b1ab-b2bd42119577,49,1,61459,26,2,Young Spenders
91746474-c601-4d70-8373-514ad2f3f197,68,0,116811,37,4,Average Customers
5919f7ac-bc36-4f25-976a-ce540eddd87a,45,1,36255,92,1,Budget Shoppers
c9c726a4-ba32-4d6d-a0c5-d8edd40d5e13,57,0,48228,34,4,Average Customers
bc374226-dd53-47f6-a047-1d09aceb6357,57,0,171804,70,3,Savers
1c3bd0f1-0a67-4f6b-be24-a6553e93e94e,45,0,78355,77,3,Savers
ed34a620-e567-4b23-a859-c9ec113172cc,26,0,135620,91,3,Savers
42b0bd93-6ee4-4212-b432-185e72467c6c,47,1,182361,5,2,Young Spenders
e0b88528-55c0-4cc0-8bf7-6fac1eb09965,26,1,176887,1,2,Young Spenders
5eed363a-ebf9-419b-a420-d4701c86146c,80,1,186578,74,1,Budget Shoppers
3fa08140-2aa0-4ffd-83e7-3c1d6e2dfe9f,88,0,70573,69,4,Average Customers
176fb9ee-cab9-45e5-b300-d569238cad6b,74,1,175675,77,1,Budget Shoppers
bfee721e-5530-424b-bada-930dd820d809,81,1,170998,71,1,Budget Shoppers
3a4328a6-358f-4e18-9641-8a6e9d8a7bb6,88,1,138602,58,1,Budget Shoppers
f46db34a-217f-4d32-9aa1-09d20bdf3072,31,1,193109,41,2,Young Spenders
c1dd7ed9-0b82-4d4b-941b-af8c8c6d4a33,42,0,43227,92,3,Savers
17e2efde-0b08-4147-8837-0432ca293d3f,72,1,96795,9,2,Young Spenders
d229c0da-f03e-4b6f-9437-233678db2e4c,35,0,132749,15,0,High Value
c6291445-75fc-45e3-947c-32a39a0e1e8d,18,1,159461,12,2,Young Spenders
540e0bb4-9eea-4365-9e62-84b1045e6305,75,0,51141,32,4,Average Customers
41e7e83a-56d0-4c16-bb7a-4b87cc49665f,80,1,154378,95,1,Budget Shoppers
f85ad401-3365-4e99-b39f-bf553eb48163,56,0,182180,99,3,Savers
08912283-bc62-48b8-89aa-f59da7338e5e,57,0,93714,59,3,Savers
125008fd-589a-499e-8520-3f68c349bdc1,35,1,105487,96,1,Budget Shoppers
acaab6a5-dc5c-47a4-b22b-4144e0add923,43,1,63393,84,1,Budget Shoppers
187f14d5-2811-46d7-833d-7b9f621dec3c,76,1,39456,35,2,Young Spenders
d6bf10f5-9e5e-4f8b-8784-0c0117de7c25,65,0,161702,13,4,Average Customers
d97e0c54-984e-49cc-8291-a080ce2515ca,52,1,94952,84,1,Budget Shoppers
d91e45e8-84a9-4c5b-bd17-ea74ec48516b,69,0,78444,37,4,Average Customers
36ea607b-cf64-4023-9946-b7ea1778a5b8,85,1,88057,88,1,Budget Shoppers
c7cfc576-f03c-4318-be40-7b17882127d9,70,1,131238,92,1,Budget Shoppers
e586eaa3-0343-4632-ad8c-d1cac3b784b5,59,0,95755,8,4,Average Customers
1c798021-7bcf-4150-a8e4-ff5b00a8e739,24,1,176337,85,1,Budget Shoppers
d086a81a-cb80-4bc7-a361-1b84f2a06859,50,0,107393,10,0,High Value
24fc9d43-e908-4ac0-b635-0d92221ffa71,38,1,24558,68,1,Budget Shoppers
a2735880-e6bb-4a72-80ae-13303ff77fa7,26,0,166657,43,0,High Value
919d1d85-94b3-4dbb-8ce1-2b60c6e8f625,38,0,30017,71,3,Savers
104edcd6-1e44-4b36-9241-4a62761d0750,69,1,177719,58,1,Budget Shoppers
1e8a477d-69a6-41f7-9c5c-623cb7645e78,23,1,190171,99,1,Budget Shoppers
e82c67b3-0b9b-4c95-8f4f-4462625a5562,34,0,198461,96,3,Savers
a43f7d0c-1f32-4b71-b7bd-226b09e68ce0,57,0,45627,77,3,Savers
f7407286-fd3e-4692-ac73-efba03c1d7d8,79,1,123737,97,1,Budget Shoppers
288fcb1e-f069-432a-861d-245fa3635d00,88,1,104796,22,2,Young Spenders
04d2e557-8a6a-44cd-9bcf-9696d4ba7b76,54,1,34322,32,2,Young Spenders
3faa000d-318f-40ab-9567-9b10869cbb5c,42,1,20573,39,2,Young Spenders
dfae118a-acc8-44d5-ad6a-a2591e735f0a,89,1,33241,62,1,Budget Shoppers
cc43f26f-06fd-4d1b-8272-fefa84ef99b1,32,0,88184,44,0,High Value
f646c071-93c1-4b56-96ca-35bb018f36e8,68,1,128151,36,2,Young Spenders
d94d3f1f-2cd0-4ae0-b6cc-ed233b9beb2f,47,0,39897,40,0,High Value
0ba0e151-8dc4-46c8-b9d5-59217891514b,42,0,180533,90,3,Savers
995a7872-a784-4f3a-ab9c-0fb674e36333,23,0,94356,71,0,High Value
a08fa49a-f9ab-4f1a-ac7a-cd0e81a261fc,85,1,144166,61,1,Budget Shoppers
4eee4e92-3af1-4a1e-a183-8ed87b1d00f6,40,0,109242,42,0,High Value
967c99e0-4401-4d1a-b984-69de982808ed,66,1,100441,39,2,Young Spenders
6953d538-bac4-4ba9-a52b-810d06be8548,82,1,149707,82,1,Budget Shoppers
d2399b85-24af-4f1b-91aa-9da12c79defb,57,1,126129,40,2,Young Spenders
13aef6a4-2459-43c6-bb63-2e40f842ec76,55,0,180178,23,4,Average Customers
f0f8991f-82e2-4866-83cc-fde0051dc5f7,46,0,32540,84,3,Savers
affb4272-3278-41a1-bce5-be009b5bfaf2,31,0,51663,23,0,High Value
4cd58a74-1126-4be6-8fe2-7fa7dabc6198,33,1,103943,77,1,Budget Shoppers
5eaac1d1-29b4-49fe-8b5f-48cd03378afc,48,0,170601,88,3,Savers
